query,dataset,avg_vanilla_time,avg_listener_register_time,avg_listener_bare_time,avg_listener_nowrite_time,avg_listener_full_time,overhead_register,overhead_bare,overhead_nowrite,overhead_write,total_overhead,clipped,overhead_register_pct,overhead_bare_pct,overhead_nowrite_pct,overhead_write_pct,listener_overhead_pct
query48.sql,tpcds,14.945555555555554,15.762222222222224,16.03222222222222,15.846666666666668,16.035555555555554,0.81666666666667,0.269999999999996,0.0,0.18888888888888644,1.0899999999999999,False,74.92354740061194,24.7706422018345,0.0,17.32925586136573,7.293138056650063
query49.sql,tpcds,21.886666666666667,22.936666666666667,23.16888888888889,22.903333333333332,22.686666666666667,1.0500000000000007,0.232222222222223,0.0,0.0,0.8000000000000007,False,131.24999999999997,29.027777777777846,0.0,0.0,3.6551934206518464
query5.sql,tpcds,20.093333333333334,21.237777777777776,21.51888888888889,21.675555555555558,21.74111111111111,1.1444444444444422,0.2811111111111124,0.15666666666666984,0.06555555555555159,1.647777777777776,False,69.4538098449089,17.060013486176768,9.507754551584828,3.9784221173295005,8.200619332006184
query50.sql,tpcds,23.5,24.262222222222224,23.673333333333332,23.045555555555556,23.535555555555554,0.7622222222222241,0.0,0.0,0.48999999999999844,0.03555555555555401,False,2143.7500000000987,0.0,0.0,1378.1250000000557,0.1513002364066128
query51.sql,tpcds,25.103333333333335,26.64,26.263333333333335,26.619999999999997,26.58,1.5366666666666653,0.0,0.356666666666662,0.0,1.476666666666663,False,104.06320541760738,0.0,24.153498871331575,0.0,5.882352941176456
query52.sql,tpcds,12.982222222222223,14.113333333333333,14.152222222222223,14.072222222222223,14.463333333333331,1.1311111111111103,0.03888888888888964,0.0,0.3911111111111083,1.4811111111111082,False,76.36909227306836,2.625656414103582,0.0,26.406601650412465,11.408764121876045
query53.sql,tpcds,13.91,15.286666666666669,15.253333333333334,15.309999999999999,15.414444444444444,1.3766666666666687,0.0,0.05666666666666487,0.10444444444444478,1.5044444444444434,False,91.50664697193521,0.0,3.7666174298374018,6.94239290989663,10.81556034827062
query54.sql,tpcds,18.278888888888886,19.284444444444446,19.267777777777777,19.665555555555557,19.486666666666665,1.00555555555556,0.0,0.39777777777777956,0.0,1.2077777777777783,False,83.256669733211,0.0,32.934682612695624,0.0,6.607501063765124
query55.sql,tpcds,13.525555555555556,14.83888888888889,14.656666666666666,14.610000000000001,15.278888888888888,1.3133333333333344,0.0,0.0,0.6688888888888869,1.753333333333332,False,74.90494296577957,0.0,0.0,38.14955640050688,12.963115090774654
query56.sql,tpcds,15.95111111111111,17.226666666666667,17.236666666666665,17.32111111111111,17.434444444444445,1.275555555555556,0.00999999999999801,0.08444444444444699,0.11333333333333329,1.4833333333333343,False,85.99250936329585,0.6741573033706519,5.692883895131254,7.640449438202239,9.299247701309563
query57.sql,tpcds,14.82111111111111,16.404444444444444,16.26,16.324444444444445,16.487777777777776,1.583333333333334,0.0,0.06444444444444386,0.16333333333333044,1.666666666666666,False,95.00000000000007,0.0,3.866666666666633,9.79999999999983,11.245220781168
